Epoche;Wert;time;Missing;Type;variable
0;51756695552;01:10;0;train_loss;cont
1;49818972160;01:12;0;train_loss;cont
2;46813839360;01:13;0;train_loss;cont
3;42887163904;01:11;0;train_loss;cont
4;38498070528;01:10;0;train_loss;cont
5;33945649152;01:13;0;train_loss;cont
6;29619761152;01:09;0;train_loss;cont
7;26097328128;01:28;0;train_loss;cont
8;22521489408;01:15;0;train_loss;cont
9;19708286976;01:12;0;train_loss;cont
10;17007127552;01:13;0;train_loss;cont
11;14567479296;01:12;0;train_loss;cont
12;13036634112;01:11;0;train_loss;cont
13;12124145664;01:12;0;train_loss;cont
14;12042053632;01:11;0;train_loss;cont
15;11167065088;01:11;0;train_loss;cont
16;11020004352;01:11;0;train_loss;cont
17;11083602944;01:11;0;train_loss;cont
18;10753843200;01:12;0;train_loss;cont
19;10501265408;01:12;0;train_loss;cont
20;10359378944;01:11;0;train_loss;cont
21;10452353024;01:12;0;train_loss;cont
22;10328210432;01:12;0;train_loss;cont
23;10520199168;01:11;0;train_loss;cont
24;10786775040;01:11;0;train_loss;cont
25;10496325632;01:11;0;train_loss;cont
26;9975962624;01:12;0;train_loss;cont
27;10204275712;01:12;0;train_loss;cont
28;10127581184;01:12;0;train_loss;cont
29;10307547136;01:12;0;train_loss;cont
30;9746405376;01:12;0;train_loss;cont
31;9945821184;01:11;0;train_loss;cont
32;10127633408;01:11;0;train_loss;cont
33;10166914048;01:12;0;train_loss;cont
34;9899871232;01:12;0;train_loss;cont
35;10016770048;01:13;0;train_loss;cont
36;9975803904;01:11;0;train_loss;cont
37;10009566208;01:11;0;train_loss;cont
38;9754006528;01:12;0;train_loss;cont
39;10023672832;01:11;0;train_loss;cont
40;9545938944;01:14;0;train_loss;cont
41;10134360064;01:15;0;train_loss;cont
42;9692026880;01:13;0;train_loss;cont
43;9672852480;01:18;0;train_loss;cont
44;9945003008;01:14;0;train_loss;cont
45;9479774208;01:15;0;train_loss;cont
46;10229876736;01:15;0;train_loss;cont
47;10293073920;01:15;0;train_loss;cont
48;9818705920;01:14;0;train_loss;cont
49;10037351424;01:14;0;train_loss;cont
50;9526690816;01:14;0;train_loss;cont
51;9275421696;01:16;0;train_loss;cont
52;9341396992;01:14;0;train_loss;cont
53;9309639680;01:15;0;train_loss;cont
54;9373737984;01:14;0;train_loss;cont
55;9777345536;01:15;0;train_loss;cont
56;9455287296;01:14;0;train_loss;cont
57;9574616064;01:14;0;train_loss;cont
58;9633990656;01:14;0;train_loss;cont
59;9568591872;01:16;0;train_loss;cont
60;9365001216;01:14;0;train_loss;cont
61;9460011008;01:13;0;train_loss;cont
62;9487249408;01:12;0;train_loss;cont
63;9138348032;01:13;0;train_loss;cont
64;9156112384;01:13;0;train_loss;cont
65;8878157824;01:12;0;train_loss;cont
66;8976614400;01:13;0;train_loss;cont
67;8918849536;01:14;0;train_loss;cont
68;9193936896;01:12;0;train_loss;cont
69;9064263680;01:12;0;train_loss;cont
70;9378018304;01:12;0;train_loss;cont
71;9088510976;01:13;0;train_loss;cont
72;9242328064;01:13;0;train_loss;cont
73;9365210112;01:12;0;train_loss;cont
74;9317886976;01:12;0;train_loss;cont
75;9106068480;01:14;0;train_loss;cont
76;9328728064;01:13;0;train_loss;cont
77;9340142592;01:12;0;train_loss;cont
78;9319946240;01:14;0;train_loss;cont
79;9156689920;01:43;0;train_loss;cont
80;8969115648;01:29;0;train_loss;cont
81;8852441088;01:14;0;train_loss;cont
82;9015547904;01:13;0;train_loss;cont
83;8924826624;01:16;0;train_loss;cont
84;9025778688;01:13;0;train_loss;cont
85;8987144192;01:16;0;train_loss;cont
86;8870670336;01:23;0;train_loss;cont
87;9202373632;01:18;0;train_loss;cont
88;9323242496;01:19;0;train_loss;cont
89;8761478144;01:19;0;train_loss;cont
90;8673420288;01:19;0;train_loss;cont
91;8761280512;01:20;0;train_loss;cont
92;8847891456;01:17;0;train_loss;cont
93;8905150464;01:17;0;train_loss;cont
94;9261051904;01:18;0;train_loss;cont
95;8708062208;01:17;0;train_loss;cont
96;8797414400;01:16;0;train_loss;cont
97;8984070144;01:17;0;train_loss;cont
98;9096354816;01:18;0;train_loss;cont
99;8842705920;01:16;0;train_loss;cont
0;51614048256;01:10;0;valid_loss;cont
1;48415895552;01:12;0;valid_loss;cont
2;46531170304;01:13;0;valid_loss;cont
3;38220845056;01:11;0;valid_loss;cont
4;34397900800;01:10;0;valid_loss;cont
5;30286501888;01:13;0;valid_loss;cont
6;25552214016;01:09;0;valid_loss;cont
7;16067302400;01:28;0;valid_loss;cont
8;32437393408;01:15;0;valid_loss;cont
9;18724734976;01:12;0;valid_loss;cont
10;16130366464;01:13;0;valid_loss;cont
11;244464713728;01:12;0;valid_loss;cont
12;1399696824205310;01:11;0;valid_loss;cont
13;2693872475963390;01:12;0;valid_loss;cont
14;11334336512;01:11;0;valid_loss;cont
15;11330971648;01:11;0;valid_loss;cont
16;12386628608;01:11;0;valid_loss;cont
17;12211913728;01:11;0;valid_loss;cont
18;736132899799040;01:12;0;valid_loss;cont
19;366891172364288;01:12;0;valid_loss;cont
20;85999036137472;01:11;0;valid_loss;cont
21;583464931819520;01:12;0;valid_loss;cont
22;736805531942912;01:12;0;valid_loss;cont
23;122599422033920;01:11;0;valid_loss;cont
24;240274596954112;01:11;0;valid_loss;cont
25;431257531973632;01:11;0;valid_loss;cont
26;515839765774336;01:12;0;valid_loss;cont
27;917839208775680;01:12;0;valid_loss;cont
28;515128713805824;01:12;0;valid_loss;cont
29;2031520067878910;01:12;0;valid_loss;cont
30;2873725305225210;01:12;0;valid_loss;cont
31;1134460045099000;01:11;0;valid_loss;cont
32;1045156803379200;01:11;0;valid_loss;cont
33;844702626611200;01:12;0;valid_loss;cont
34;18861887898779600;01:12;0;valid_loss;cont
35;66824976728064;01:13;0;valid_loss;cont
36;137019883782144;01:11;0;valid_loss;cont
37;177828607819776;01:11;0;valid_loss;cont
38;310412889292800;01:12;0;valid_loss;cont
39;47225451315200;01:11;0;valid_loss;cont
40;46440206303232;01:14;0;valid_loss;cont
41;37628678242304;01:15;0;valid_loss;cont
42;72847225520128;01:13;0;valid_loss;cont
43;368921416826880;01:18;0;valid_loss;cont
44;994793095168;01:14;0;valid_loss;cont
45;119555447848960;01:15;0;valid_loss;cont
46;22607050752;01:15;0;valid_loss;cont
47;41178861568;01:15;0;valid_loss;cont
48;753845665792;01:14;0;valid_loss;cont
49;350403854336;01:14;0;valid_loss;cont
50;247788208128;01:14;0;valid_loss;cont
51;6826267508736;01:16;0;valid_loss;cont
52;4611359899648;01:14;0;valid_loss;cont
53;10812512256;01:15;0;valid_loss;cont
54;19012403200;01:14;0;valid_loss;cont
55;10596191232;01:15;0;valid_loss;cont
56;4939100717056;01:14;0;valid_loss;cont
57;116328095744;01:14;0;valid_loss;cont
58;13505611776;01:14;0;valid_loss;cont
59;3085487570944;01:16;0;valid_loss;cont
60;15720907800576;01:14;0;valid_loss;cont
61;206043070464;01:13;0;valid_loss;cont
62;638472224768;01:12;0;valid_loss;cont
63;3531609735168;01:13;0;valid_loss;cont
64;3256054185984;01:13;0;valid_loss;cont
65;7715998924800;01:12;0;valid_loss;cont
66;2069358444544;01:13;0;valid_loss;cont
67;14591911264256;01:14;0;valid_loss;cont
68;10550114304;01:12;0;valid_loss;cont
69;35713073152;01:12;0;valid_loss;cont
70;59017912320;01:12;0;valid_loss;cont
71;24628850688;01:13;0;valid_loss;cont
72;2144162283520;01:13;0;valid_loss;cont
73;1195466162176;01:12;0;valid_loss;cont
74;211892502528;01:12;0;valid_loss;cont
75;19103961088;01:14;0;valid_loss;cont
76;3112728526848;01:13;0;valid_loss;cont
77;640943128576;01:12;0;valid_loss;cont
78;183136976896;01:14;0;valid_loss;cont
79;12095147008;01:43;0;valid_loss;cont
80;166861504512;01:29;0;valid_loss;cont
81;12401468416;01:14;0;valid_loss;cont
82;210244485120;01:13;0;valid_loss;cont
83;10553515008;01:16;0;valid_loss;cont
84;20764405760;01:13;0;valid_loss;cont
85;11866572800;01:16;0;valid_loss;cont
86;13715609600;01:23;0;valid_loss;cont
87;36673466368;01:18;0;valid_loss;cont
88;28603328512;01:19;0;valid_loss;cont
89;14665571328;01:19;0;valid_loss;cont
90;32597940224;01:19;0;valid_loss;cont
91;118947078144;01:20;0;valid_loss;cont
92;679385432064;01:17;0;valid_loss;cont
93;214472343552;01:17;0;valid_loss;cont
94;2046141399040;01:18;0;valid_loss;cont
95;457255157760;01:17;0;valid_loss;cont
96;692102103040;01:16;0;valid_loss;cont
97;1926587219968;01:17;0;valid_loss;cont
98;692288028672;01:18;0;valid_loss;cont
99;928961462272;01:16;0;valid_loss;cont
0;226488;01:10;0;root_mean_squared_error;cont
1;219288;01:12;0;root_mean_squared_error;cont
2;214930;01:13;0;root_mean_squared_error;cont
3;194542;01:11;0;root_mean_squared_error;cont
4;184405;01:10;0;root_mean_squared_error;cont
5;172811;01:13;0;root_mean_squared_error;cont
6;158412;01:09;0;root_mean_squared_error;cont
7;124308;01:28;0;root_mean_squared_error;cont
8;178983;01:15;0;root_mean_squared_error;cont
9;134750;01:12;0;root_mean_squared_error;cont
10;124591;01:13;0;root_mean_squared_error;cont
11;196292;01:12;0;root_mean_squared_error;cont
12;7305600;01:11;0;root_mean_squared_error;cont
13;9903211;01:12;0;root_mean_squared_error;cont
14;103070;01:11;0;root_mean_squared_error;cont
15;102786;01:11;0;root_mean_squared_error;cont
16;106225;01:11;0;root_mean_squared_error;cont
17;106105;01:11;0;root_mean_squared_error;cont
18;7497660;01:12;0;root_mean_squared_error;cont
19;1925722;01:12;0;root_mean_squared_error;cont
20;2070054;01:11;0;root_mean_squared_error;cont
21;3483369;01:12;0;root_mean_squared_error;cont
22;3639943;01:12;0;root_mean_squared_error;cont
23;1857810;01:11;0;root_mean_squared_error;cont
24;1107924;01:11;0;root_mean_squared_error;cont
25;1610387;01:11;0;root_mean_squared_error;cont
26;1949258;01:12;0;root_mean_squared_error;cont
27;3501582;01:12;0;root_mean_squared_error;cont
28;1765624;01:12;0;root_mean_squared_error;cont
29;4691207;01:12;0;root_mean_squared_error;cont
30;5563944;01:12;0;root_mean_squared_error;cont
31;5359810;01:11;0;root_mean_squared_error;cont
32;4019277;01:11;0;root_mean_squared_error;cont
33;2937028;01:12;0;root_mean_squared_error;cont
34;51067796;01:12;0;root_mean_squared_error;cont
35;629580;01:13;0;root_mean_squared_error;cont
36;1320732;01:11;0;root_mean_squared_error;cont
37;1416083;01:11;0;root_mean_squared_error;cont
38;2488471;01:12;0;root_mean_squared_error;cont
39;708143;01:11;0;root_mean_squared_error;cont
40;546356;01:14;0;root_mean_squared_error;cont
41;761678;01:15;0;root_mean_squared_error;cont
42;1187805;01:13;0;root_mean_squared_error;cont
43;3424923;01:18;0;root_mean_squared_error;cont
44;209949;01:14;0;root_mean_squared_error;cont
45;2283719;01:15;0;root_mean_squared_error;cont
46;113098;01:15;0;root_mean_squared_error;cont
47;137613;01:15;0;root_mean_squared_error;cont
48;235887;01:14;0;root_mean_squared_error;cont
49;196675;01:14;0;root_mean_squared_error;cont
50;145177;01:14;0;root_mean_squared_error;cont
51;402514;01:16;0;root_mean_squared_error;cont
52;339076;01:14;0;root_mean_squared_error;cont
53;100956;01:15;0;root_mean_squared_error;cont
54;111427;01:14;0;root_mean_squared_error;cont
55;99895;01:15;0;root_mean_squared_error;cont
56;410924;01:14;0;root_mean_squared_error;cont
57;142605;01:14;0;root_mean_squared_error;cont
58;104718;01:14;0;root_mean_squared_error;cont
59;453902;01:16;0;root_mean_squared_error;cont
60;1391970;01:14;0;root_mean_squared_error;cont
61;155132;01:13;0;root_mean_squared_error;cont
62;200829;01:12;0;root_mean_squared_error;cont
63;339977;01:13;0;root_mean_squared_error;cont
64;298986;01:13;0;root_mean_squared_error;cont
65;619965;01:12;0;root_mean_squared_error;cont
66;290205;01:13;0;root_mean_squared_error;cont
67;1507953;01:14;0;root_mean_squared_error;cont
68;99595;01:12;0;root_mean_squared_error;cont
69;124893;01:12;0;root_mean_squared_error;cont
70;116517;01:12;0;root_mean_squared_error;cont
71;109424;01:13;0;root_mean_squared_error;cont
72;266776;01:13;0;root_mean_squared_error;cont
73;222474;01:12;0;root_mean_squared_error;cont
74;202936;01:12;0;root_mean_squared_error;cont
75;119385;01:14;0;root_mean_squared_error;cont
76;386168;01:13;0;root_mean_squared_error;cont
77;197729;01:12;0;root_mean_squared_error;cont
78;186658;01:14;0;root_mean_squared_error;cont
79;101213;01:43;0;root_mean_squared_error;cont
80;155937;01:29;0;root_mean_squared_error;cont
81;101688;01:14;0;root_mean_squared_error;cont
82;161252;01:13;0;root_mean_squared_error;cont
83;99744;01:16;0;root_mean_squared_error;cont
84;136263;01:13;0;root_mean_squared_error;cont
85;104031;01:16;0;root_mean_squared_error;cont
86;108087;01:23;0;root_mean_squared_error;cont
87;130666;01:18;0;root_mean_squared_error;cont
88;166604;01:19;0;root_mean_squared_error;cont
89;109510;01:19;0;root_mean_squared_error;cont
90;123711;01:19;0;root_mean_squared_error;cont
91;172030;01:20;0;root_mean_squared_error;cont
92;192434;01:17;0;root_mean_squared_error;cont
93;161332;01:17;0;root_mean_squared_error;cont
94;323786;01:18;0;root_mean_squared_error;cont
95;180189;01:17;0;root_mean_squared_error;cont
96;191052;01:16;0;root_mean_squared_error;cont
97;286988;01:17;0;root_mean_squared_error;cont
98;176626;01:18;0;root_mean_squared_error;cont
99;219177;01:16;0;root_mean_squared_error;cont
0;51418984448;01:15;10;train_loss;cont
1;49488523264;01:15;10;train_loss;cont
2;46597595136;01:15;10;train_loss;cont
3;42911854592;01:11;10;train_loss;cont
4;39022710784;01:06;10;train_loss;cont
5;34180395008;01:06;10;train_loss;cont
6;29668425728;01:07;10;train_loss;cont
7;25533220864;01:06;10;train_loss;cont
8;22659483648;01:06;10;train_loss;cont
9;19725809664;01:06;10;train_loss;cont
10;17132798976;01:06;10;train_loss;cont
11;15321504768;01:06;10;train_loss;cont
12;13509216256;01:06;10;train_loss;cont
13;12167119872;01:06;10;train_loss;cont
14;11430676480;01:06;10;train_loss;cont
15;10996896768;01:07;10;train_loss;cont
16;10907797504;01:07;10;train_loss;cont
17;10573287424;01:10;10;train_loss;cont
18;10811507712;01:10;10;train_loss;cont
19;10655885312;01:10;10;train_loss;cont
20;10265976832;01:08;10;train_loss;cont
21;10285011968;01:06;10;train_loss;cont
22;10137042944;01:06;10;train_loss;cont
23;10098987008;01:08;10;train_loss;cont
24;10417324032;01:06;10;train_loss;cont
25;10205751296;01:06;10;train_loss;cont
26;9913225216;01:07;10;train_loss;cont
27;9714768896;01:07;10;train_loss;cont
28;9902138368;01:06;10;train_loss;cont
29;9909465088;01:07;10;train_loss;cont
30;9909548032;01:07;10;train_loss;cont
31;9750676480;01:06;10;train_loss;cont
32;9560766464;01:08;10;train_loss;cont
33;10211734528;01:06;10;train_loss;cont
34;10043624448;01:07;10;train_loss;cont
35;9785891840;01:06;10;train_loss;cont
36;9715603456;01:07;10;train_loss;cont
37;9628774400;01:06;10;train_loss;cont
38;9931492352;01:07;10;train_loss;cont
39;10016421888;01:07;10;train_loss;cont
40;9981308928;01:07;10;train_loss;cont
41;9978010624;01:08;10;train_loss;cont
42;9985146880;01:07;10;train_loss;cont
43;9652059136;01:07;10;train_loss;cont
44;9622083584;01:07;10;train_loss;cont
45;9729846272;01:07;10;train_loss;cont
46;9654412288;01:07;10;train_loss;cont
47;9691355136;01:07;10;train_loss;cont
48;9452178432;01:08;10;train_loss;cont
49;9301239808;01:07;10;train_loss;cont
50;9518767104;01:08;10;train_loss;cont
51;9366409216;01:08;10;train_loss;cont
52;9049336832;01:06;10;train_loss;cont
53;9352587264;01:06;10;train_loss;cont
54;9140424704;01:06;10;train_loss;cont
55;9223389184;01:07;10;train_loss;cont
56;8964598784;01:07;10;train_loss;cont
57;8968215552;01:07;10;train_loss;cont
58;9384508416;01:06;10;train_loss;cont
59;9194567680;01:07;10;train_loss;cont
60;9357817856;01:06;10;train_loss;cont
61;9058956288;01:06;10;train_loss;cont
62;9479742464;01:06;10;train_loss;cont
63;8998680576;01:06;10;train_loss;cont
64;9044847616;01:06;10;train_loss;cont
65;9034408960;01:06;10;train_loss;cont
66;8907298816;01:05;10;train_loss;cont
67;8967385088;01:06;10;train_loss;cont
68;8788905984;01:07;10;train_loss;cont
69;8832808960;01:06;10;train_loss;cont
70;9187655680;01:06;10;train_loss;cont
71;9449069568;01:05;10;train_loss;cont
72;9086818304;01:06;10;train_loss;cont
73;8922961920;01:07;10;train_loss;cont
74;8865206272;01:06;10;train_loss;cont
75;8733420544;01:06;10;train_loss;cont
76;9216196608;01:07;10;train_loss;cont
77;9329491968;01:07;10;train_loss;cont
78;9419893760;01:07;10;train_loss;cont
79;9456245760;01:06;10;train_loss;cont
80;8978136064;01:06;10;train_loss;cont
81;8698862592;01:06;10;train_loss;cont
82;8365217280;01:06;10;train_loss;cont
83;8532013568;01:06;10;train_loss;cont
84;8782955520;01:06;10;train_loss;cont
85;8573913088;01:06;10;train_loss;cont
86;8562152448;01:08;10;train_loss;cont
87;8915355648;01:06;10;train_loss;cont
88;8869507072;01:06;10;train_loss;cont
89;8917016576;01:07;10;train_loss;cont
90;8762045440;01:07;10;train_loss;cont
91;8656604160;01:07;10;train_loss;cont
92;8887827456;01:09;10;train_loss;cont
93;8907840512;01:08;10;train_loss;cont
94;8625950720;01:09;10;train_loss;cont
95;8895637504;01:08;10;train_loss;cont
96;9402560512;01:06;10;train_loss;cont
97;9057479680;01:06;10;train_loss;cont
98;9019370496;01:06;10;train_loss;cont
99;8749927424;01:07;10;train_loss;cont
0;51204497408;01:15;10;valid_loss;cont
1;48754384896;01:15;10;valid_loss;cont
2;51332063232;01:15;10;valid_loss;cont
3;44098285568;01:11;10;valid_loss;cont
4;39533592576;01:06;10;valid_loss;cont
5;39332622336;01:06;10;valid_loss;cont
6;45470674944;01:07;10;valid_loss;cont
7;36668862464;01:06;10;valid_loss;cont
8;8476198699008;01:06;10;valid_loss;cont
9;292446772658176;01:06;10;valid_loss;cont
10;431086874132480;01:06;10;valid_loss;cont
11;289887274139648;01:06;10;valid_loss;cont
12;43323996539715500;01:06;10;valid_loss;cont
13;153941437593944000;01:06;10;valid_loss;cont
14;56176071992672200;01:06;10;valid_loss;cont
15;27182373422497700;01:07;10;valid_loss;cont
16;128337368015962000;01:07;10;valid_loss;cont
17;35128382895161300;01:10;10;valid_loss;cont
18;10398442241130400;01:10;10;valid_loss;cont
19;25915493361647600;01:10;10;valid_loss;cont
20;367111814229524000;01:08;10;valid_loss;cont
21;141185144206655000;01:06;10;valid_loss;cont
22;256584026322632000;01:06;10;valid_loss;cont
23;34941465918439400;01:08;10;valid_loss;cont
24;2833551254880250;01:06;10;valid_loss;cont
25;7751940838522880;01:06;10;valid_loss;cont
26;9787456299728890;01:07;10;valid_loss;cont
27;11729868144246700;01:07;10;valid_loss;cont
28;9672249170722810;01:06;10;valid_loss;cont
29;8223297930002430;01:07;10;valid_loss;cont
30;6679794594873340;01:07;10;valid_loss;cont
31;10499283778273200;01:06;10;valid_loss;cont
32;3166091782127610;01:08;10;valid_loss;cont
33;3953499410792440;01:06;10;valid_loss;cont
34;1181122717286400;01:07;10;valid_loss;cont
35;680565216903168;01:06;10;valid_loss;cont
36;582322738954240;01:07;10;valid_loss;cont
37;2238909677305850;01:06;10;valid_loss;cont
38;308086526967808;01:07;10;valid_loss;cont
39;181811300794368;01:07;10;valid_loss;cont
40;457660709208064;01:07;10;valid_loss;cont
41;1149072463364090;01:08;10;valid_loss;cont
42;3063720431321080;01:07;10;valid_loss;cont
43;3125867802787840;01:07;10;valid_loss;cont
44;5186209517142010;01:07;10;valid_loss;cont
45;8048959301877760;01:07;10;valid_loss;cont
46;10284533265989600;01:07;10;valid_loss;cont
47;6803855798960120;01:07;10;valid_loss;cont
48;2608496310747130;01:08;10;valid_loss;cont
49;1122049200226300;01:07;10;valid_loss;cont
50;1580069344509950;01:08;10;valid_loss;cont
51;1974913741094910;01:08;10;valid_loss;cont
52;1469896588263420;01:06;10;valid_loss;cont
53;1240472185995260;01:06;10;valid_loss;cont
54;567010308128768;01:06;10;valid_loss;cont
55;1103896453840890;01:07;10;valid_loss;cont
56;1505249403600890;01:07;10;valid_loss;cont
57;1509955211362300;01:07;10;valid_loss;cont
58;2286343430340600;01:06;10;valid_loss;cont
59;1121668088987640;01:07;10;valid_loss;cont
60;745260040847360;01:06;10;valid_loss;cont
61;147145596338176;01:06;10;valid_loss;cont
62;275854458355712;01:06;10;valid_loss;cont
63;200780543950848;01:06;10;valid_loss;cont
64;224300405620736;01:06;10;valid_loss;cont
65;348917338210304;01:06;10;valid_loss;cont
66;190829020839936;01:05;10;valid_loss;cont
67;122254524416000;01:06;10;valid_loss;cont
68;218190495875072;01:07;10;valid_loss;cont
69;175554405859328;01:06;10;valid_loss;cont
70;87308875333632;01:06;10;valid_loss;cont
71;31401246195712;01:05;10;valid_loss;cont
72;52863069847552;01:06;10;valid_loss;cont
73;102943613255680;01:07;10;valid_loss;cont
74;94954697261056;01:06;10;valid_loss;cont
75;348461434142720;01:06;10;valid_loss;cont
76;319695588687872;01:07;10;valid_loss;cont
77;378565363236864;01:07;10;valid_loss;cont
78;60443108311040;01:07;10;valid_loss;cont
79;34061072465920;01:06;10;valid_loss;cont
80;21916096135168;01:06;10;valid_loss;cont
81;12984757780480;01:06;10;valid_loss;cont
82;12038271139840;01:06;10;valid_loss;cont
83;11601078910976;01:06;10;valid_loss;cont
84;15462124486656;01:06;10;valid_loss;cont
85;36188844982272;01:06;10;valid_loss;cont
86;6530961768448;01:08;10;valid_loss;cont
87;9769256484864;01:06;10;valid_loss;cont
88;22662998917120;01:06;10;valid_loss;cont
89;27341036191744;01:07;10;valid_loss;cont
90;23370307469312;01:07;10;valid_loss;cont
91;12308403191808;01:07;10;valid_loss;cont
92;20787404734464;01:09;10;valid_loss;cont
93;5020098494464;01:08;10;valid_loss;cont
94;9631874154496;01:09;10;valid_loss;cont
95;10950717472768;01:08;10;valid_loss;cont
96;4726200467456;01:06;10;valid_loss;cont
97;13129211707392;01:06;10;valid_loss;cont
98;73360239230976;01:06;10;valid_loss;cont
99;77014769860608;01:07;10;valid_loss;cont
0;225578;01:15;10;root_mean_squared_error;cont
1;220061;01:15;10;root_mean_squared_error;cont
2;225873;01:15;10;root_mean_squared_error;cont
3;209174;01:11;10;root_mean_squared_error;cont
4;197888;01:06;10;root_mean_squared_error;cont
5;197353;01:06;10;root_mean_squared_error;cont
6;212424;01:07;10;root_mean_squared_error;cont
7;180809;01:06;10;root_mean_squared_error;cont
8;1400309;01:06;10;root_mean_squared_error;cont
9;5828143;01:06;10;root_mean_squared_error;cont
10;3826890;01:06;10;root_mean_squared_error;cont
11;8724284;01:06;10;root_mean_squared_error;cont
12;115104584;01:06;10;root_mean_squared_error;cont
13;185995712;01:06;10;root_mean_squared_error;cont
14;74255216;01:06;10;root_mean_squared_error;cont
15;57437476;01:07;10;root_mean_squared_error;cont
16;136897632;01:07;10;root_mean_squared_error;cont
17;56006232;01:10;10;root_mean_squared_error;cont
18;24259586;01:10;10;root_mean_squared_error;cont
19;45655740;01:10;10;root_mean_squared_error;cont
20;350577024;01:08;10;root_mean_squared_error;cont
21;183524384;01:06;10;root_mean_squared_error;cont
22;331679584;01:06;10;root_mean_squared_error;cont
23;95160320;01:08;10;root_mean_squared_error;cont
24;19876928;01:06;10;root_mean_squared_error;cont
25;28603838;01:06;10;root_mean_squared_error;cont
26;24459220;01:07;10;root_mean_squared_error;cont
27;35094936;01:07;10;root_mean_squared_error;cont
28;31972472;01:06;10;root_mean_squared_error;cont
29;14215914;01:07;10;root_mean_squared_error;cont
30;16045716;01:07;10;root_mean_squared_error;cont
31;22165920;01:06;10;root_mean_squared_error;cont
32;9829006;01:08;10;root_mean_squared_error;cont
33;8889467;01:06;10;root_mean_squared_error;cont
34;8036182;01:07;10;root_mean_squared_error;cont
35;9087428;01:06;10;root_mean_squared_error;cont
36;7391905;01:07;10;root_mean_squared_error;cont
37;24203378;01:06;10;root_mean_squared_error;cont
38;3305852;01:07;10;root_mean_squared_error;cont
39;3450636;01:07;10;root_mean_squared_error;cont
40;5352339;01:07;10;root_mean_squared_error;cont
41;8940408;01:08;10;root_mean_squared_error;cont
42;12534590;01:07;10;root_mean_squared_error;cont
43;16018034;01:07;10;root_mean_squared_error;cont
44;29497610;01:07;10;root_mean_squared_error;cont
45;23826386;01:07;10;root_mean_squared_error;cont
46;25479776;01:07;10;root_mean_squared_error;cont
47;24344950;01:07;10;root_mean_squared_error;cont
48;10079371;01:08;10;root_mean_squared_error;cont
49;7228906;01:07;10;root_mean_squared_error;cont
50;7752606;01:08;10;root_mean_squared_error;cont
51;11774767;01:08;10;root_mean_squared_error;cont
52;9300478;01:06;10;root_mean_squared_error;cont
53;8115671;01:06;10;root_mean_squared_error;cont
54;5211414;01:06;10;root_mean_squared_error;cont
55;9015533;01:07;10;root_mean_squared_error;cont
56;8779737;01:07;10;root_mean_squared_error;cont
57;10620001;01:07;10;root_mean_squared_error;cont
58;17341914;01:06;10;root_mean_squared_error;cont
59;10871035;01:07;10;root_mean_squared_error;cont
60;9465644;01:06;10;root_mean_squared_error;cont
61;3835617;01:06;10;root_mean_squared_error;cont
62;5703532;01:06;10;root_mean_squared_error;cont
63;4614733;01:06;10;root_mean_squared_error;cont
64;4308641;01:06;10;root_mean_squared_error;cont
65;6825978;01:06;10;root_mean_squared_error;cont
66;4184622;01:05;10;root_mean_squared_error;cont
67;3119513;01:06;10;root_mean_squared_error;cont
68;5323053;01:07;10;root_mean_squared_error;cont
69;4624668;01:06;10;root_mean_squared_error;cont
70;3205538;01:06;10;root_mean_squared_error;cont
71;2023667;01:05;10;root_mean_squared_error;cont
72;2666035;01:06;10;root_mean_squared_error;cont
73;3675316;01:07;10;root_mean_squared_error;cont
74;3272052;01:06;10;root_mean_squared_error;cont
75;5733799;01:06;10;root_mean_squared_error;cont
76;6131233;01:07;10;root_mean_squared_error;cont
77;6484683;01:07;10;root_mean_squared_error;cont
78;2382522;01:07;10;root_mean_squared_error;cont
79;1950958;01:06;10;root_mean_squared_error;cont
80;2095225;01:06;10;root_mean_squared_error;cont
81;1356848;01:06;10;root_mean_squared_error;cont
82;1513440;01:06;10;root_mean_squared_error;cont
83;1558024;01:06;10;root_mean_squared_error;cont
84;1766582;01:06;10;root_mean_squared_error;cont
85;2805977;01:06;10;root_mean_squared_error;cont
86;879429;01:08;10;root_mean_squared_error;cont
87;1175621;01:06;10;root_mean_squared_error;cont
88;1442181;01:06;10;root_mean_squared_error;cont
89;2227987;01:07;10;root_mean_squared_error;cont
90;2320620;01:07;10;root_mean_squared_error;cont
91;1738262;01:07;10;root_mean_squared_error;cont
92;2158869;01:09;10;root_mean_squared_error;cont
93;1145683;01:08;10;root_mean_squared_error;cont
94;1479750;01:09;10;root_mean_squared_error;cont
95;1601936;01:08;10;root_mean_squared_error;cont
96;892770;01:06;10;root_mean_squared_error;cont
97;1859438;01:06;10;root_mean_squared_error;cont
98;4883387;01:06;10;root_mean_squared_error;cont
99;5630678;01:07;10;root_mean_squared_error;cont
0;51520167936;01:06;25;train_loss;cont
1;49974743040;01:06;25;train_loss;cont
2;46686978048;01:05;25;train_loss;cont
3;43213844480;01:07;25;train_loss;cont
4;39316197376;01:06;25;train_loss;cont
5;34819751936;01:06;25;train_loss;cont
6;30477576192;01:08;25;train_loss;cont
7;25853083648;01:06;25;train_loss;cont
8;22311315456;01:05;25;train_loss;cont
9;19215718400;01:05;25;train_loss;cont
10;16563510272;01:05;25;train_loss;cont
11;14761460736;01:05;25;train_loss;cont
12;12841041920;01:07;25;train_loss;cont
